"basee","base2"
32694.5258158854,47168.2302587941
32702.9201632468,47180.3407421039
32711.3147367247,47192.4515516308
32719.7095362679,47204.562687301
32728.1045618253,47216.6741490409
32736.4998133459,47228.7859367767
32744.8952907787,47240.8980504348
32753.2909940725,47253.0104899416
32761.6869231764,47265.1232552235
32770.0830780395,47277.2363462069
32778.4794586107,47289.3497628184
32786.8760648391,47301.4635049844
32795.2728966738,47313.5775726316
32803.669954064,47325.6919656864
32812.0672369588,47337.8066840756
32820.4647453072,47349.9217277258
32828.8624790586,47362.0370965636
32837.2604381621,47374.1527905158
32845.6586225669,47386.2688095091
32854.0570322224,47398.3851534704
32862.4556670777,47410.5018223263
32870.8545270821,47422.6188160039
32879.253612185,47434.7361344299
32887.6529223358,47446.8537775313
32896.0524574838,47458.971745235
32904.4522175783,47471.090037468
32912.8522025688,47483.2086541574
32921.2524124047,47495.3275952301
32929.6528470355,47507.4468606133
32938.0535064107,47519.566450234
32946.4543904797,47531.6863640195
32954.8554991921,47543.8066018968
32963.2568324974,47555.9271637933
32971.6583903452,47568.048049636
32980.0601726851,47580.1692593525
32988.4621794667,47592.2907928698
32996.8644106397,47604.4126501154
33005.2668661536,47616.5348310167
33013.6695459583,47628.657335501
33022.0724500033,47640.7801634958
33030.4755782384,47652.9033149286
33038.8789306134,47665.0267897268
33047.282507078,47677.1505878181
33055.6863075821,47689.2747091299
33064.0903320754,47701.3991535899
33072.4945805078,47713.5239211257
33080.8990528292,47725.649011665
33089.3037489893,47737.7744251355
33097.7086689383,47749.9001614649
33106.1138126259,47762.026220581
33114.5191800021,47774.1526024115
33122.924771017,47786.2793068844
33131.3305856204,47798.4063339274
33139.7366237624,47810.5336834684
33148.1428853931,47822.6613554355
33156.5493704626,47834.7893497564
33164.9560789208,47846.9176663593
33173.363010718,47859.0463051722
33181.7701658042,47871.175266123
33190.1775441296,47883.30454914
33198.5851456444,47895.4341541511
33206.9929702987,47907.5640810846
33215.4010180429,47919.6943298687
33223.8092888271,47931.8249004315
33232.2177826016,47943.9557927013
33240.6264993167,47956.0870066064
33249.0354389226,47968.2185420751
33257.4446013698,47980.3503990357
33265.8539866086,47992.4825774166
33274.2635945894,48004.6150771462
33282.6734252624,48016.747898153
33291.0834785783,48028.8810403654
33299.4937544874,48041.0145037119
33307.9042529401,48053.1482881211
33316.314973887,48065.2823935215
33324.7259172786,48077.4168198417
33333.1370830654,48089.5515670104
33341.5484711979,48101.6866349562
33349.9600816267,48113.8220236077
33358.3719143025,48125.9577328939
33366.7839691758,48138.0937627432
33375.1962461972,48150.2301130847
33383.6087453175,48162.366783847
33392.0214664874,48174.5037749591
33400.4344096574,48186.6410863498
33408.8475747784,48198.7787179481
33417.2609618011,48210.9166696828
33425.6745706762,48223.0549414829
33434.0884013547,48235.1935332776
33442.5024537872,48247.3324449957
33450.9167279246,48259.4716765664
33459.3312237178,48271.6112279188
33467.7459411176,48283.7510989821
33476.160880075,48295.8912896852
33484.5760405408,48308.0317999576
33492.9914224661,48320.1726297284
33501.4070258017,48332.3137789268
33509.8228504988,48344.4552474822
33518.2388965082,48356.5970353239
33526.655163781,48368.7391423812
33535.0716522683,48380.8815685835
33543.4883619211,48393.0243138603
33551.9052926906,48405.1673781409
33560.3224445279,48417.3107613549
33568.739817384,48429.4544634317
33577.1574112102,48441.598484301
33585.5752259576,48453.7428238923
33593.9932615775,48465.8874821351
33602.4115180211,48478.0324589591
33610.8299952395,48490.1777542941
33619.2486931842,48502.3233680696
33627.6676118063,48514.4693002154
33636.0867510573,48526.6155506613
33644.5061108884,48538.762119337
33652.9256912509,48550.9090061724
33661.3454920963,48563.0562110974
33669.765513376,48575.2037340417
33678.1857550413,48587.3515749354
33686.6062170438,48599.4997337083
33695.0268993348,48611.6482102905
33703.4478018659,48623.797004612
33711.8689245886,48635.9461166027
33720.2902674543,48648.0955461927
33728.7118304147,48660.2452933122
33737.1336134213,48672.3953578913
33745.5556164257,48684.5457398601
33753.9778393796,48696.6964391489
33762.4002822344,48708.8474556877
33770.822944942,48720.998789407
33779.245827454,48733.150440237
33787.668929722,48745.302408108
33796.0922516978,48757.4546929503
33804.5157933331,48769.6072946943
33812.9395545797,48781.7602132704
33821.3635353894,48793.9134486091
33829.787735714,48806.0670006408
33838.2121555053,48818.2208692961
33846.6367947151,48830.3750545053
33855.0616532953,48842.5295561992
33863.4867311978,48854.6843743082
33871.9120283745,48866.8395087631
33880.3375447773,48878.9949594944
33888.7632803583,48891.1507264329
33897.1892350693,48903.3068095091
33905.6154088623,48915.463208654
33914.0418016894,48927.6199237982
33922.4684135026,48939.7769548726
33930.8952442539,48951.934301808
33939.3222938954,48964.0919645352
33947.7495623793,48976.2499429851
33956.1770496577,48988.4082370887
33964.6047556826,49000.566846777
33973.0326804062,49012.7257719808
33981.4608237808,49024.8850126312
33989.8891857585,49037.0445686592
33998.3177662916,49049.204439996
34006.7465653323,49061.3646265726
34015.1755828328,49073.5251283202
34023.6048187454,49085.6859451698
34032.0342730225,49097.8470770528
34040.4639456164,49110.0085239003
34048.8938364794,49122.1702856436
34057.3239455639,49134.332362214
34065.7542728223,49146.4947535428
34074.184818207,49158.6574595613
34082.6155816704,49170.8204802008
34091.046563165,49182.9838153929
34099.4777626433,49195.1474650689
34107.9091800577,49207.3114291604
34116.3408153607,49219.4757075987
34124.772668505,49231.6403003154
34133.204739443,49243.805207242
34141.6370281273,49255.9704283103
34150.0695345106,49268.1359634516
34158.5022585453,49280.3018125978
34166.9352001843,49292.4679756805
34175.3683593801,49304.6344526313
34183.8017360854,49316.801243382
34192.235330253,49328.9683478644
34200.6691418355,49341.1357660102
34209.1031707856,49353.3034977513
34217.5374170562,49365.4715430196
34225.9718806,49377.6399017468
34234.4065613699,49389.8085738649
34242.8414593186,49401.9775593059
34251.2765743989,49414.1468580017
34259.7119065639,49426.3164698843
34268.1474557662,49438.4863948857
34276.583221959,49450.6566329381
34285.019205095,49462.8271839734
34293.4554051272,49474.9980479238
34301.8918220086,49487.1692247214
34310.3284556921,49499.3407142985
34318.7653061308,49511.5125165872
34327.2023732778,49523.6846315197
34335.639657086,49535.8570590284
34344.0771575085,49548.0297990454
34352.5148744984,49560.2028515032
34360.9528080088,49572.376216334
34369.3909579929,49584.5498934704
34377.8293244038,49596.7238828445
34386.2679071946,49608.898184389
34394.7067063186,49621.0727980362
34403.1457217289,49633.2477237187
34411.5849533789,49645.422961369
34420.0244012217,49657.5985109196
34428.4640652106,49669.7743723032
34436.9039452989,49681.9505454523
34445.3440414399,49694.1270302996
34453.784353587,49706.3038267778
34462.2248816935,49718.4809348195
34470.6656257127,49730.6583543574
34479.1065855982,49742.8360853245
34487.5477613032,49755.0141276533
34495.9891527812,49767.1924812769
34504.4307599856,49779.3711461279
34512.87258287,49791.5501221392
34521.3146213878,49803.7294092439
34529.7568754926,49815.9090073748
34538.1993451378,49828.0889164648
34546.642030277,49840.2691364469
34555.0849308639,49852.4496672543
34563.5280468519,49864.6305088198
34571.9713781947,49876.8116610767
34580.414924846,49888.993123958
34588.8586867593,49901.1748973968
34597.3026638884,49913.3569813263
34605.7468561869,49925.5393756797
34614.1912636086,49937.7220803902
34622.6358861072,49949.9050953911
34631.0807236364,49962.0884206156
34639.5257761501,49974.2720559971
34647.9710436019,49986.4560014689
34656.4165259458,49998.6402569643
34664.8622231355,50010.8248224167
34673.3081351249,50023.0096977596
34681.7542618679,50035.1948829264
34690.2006033183,50047.3803778507
34698.6471594301,50059.5661824658
34707.0939301572,50071.7522967053
34715.5409154536,50083.9387205028
34723.9881152732,50096.125453792
34732.43552957,50108.3124965063
34740.883158298,50120.4998485795
34749.3310014113,50132.6875099452
34757.7790588639,50144.8754805372
34766.2273306099,50157.0637602892
34774.6758166033,50169.2523491349
34783.1245167982,50181.4412470081
34791.5734311489,50193.6304538427
34800.0225596094,50205.8199695725
34808.4719021339,50218.0097941314
34816.9214586766,50230.1999274533
34825.3712291917,50242.3903694721
34833.8212136334,50254.5811201217
34842.271411956,50266.7721793363
34850.7218241138,50278.9635470497
34859.1724500609,50291.155223196
34867.6232897518,50303.3472077094
34876.0743431407,50315.5395005239
34884.525610182,50327.7321015736
34892.97709083,50339.9250107927
34901.4287850392,50352.1182281154
34909.8806927639,50364.3117534759
34918.3328139586,50376.5055868084
34926.7851485777,50388.6997280473
34935.2376965756,50400.8941771268
34943.6904579069,50413.0889339812
34952.1434325259,50425.2839985449
34960.5966203874,50437.4793707523
34969.0500214457,50449.6750505378
34977.5036356555,50461.8710378358
34985.9574629713,50474.0673325809
34994.4115033477,50486.2639347074
35002.8657567393,50498.4608441499
35011.3202231008,50510.6580608431
35019.7749023869,50522.8555847213
35028.2297945521,50535.0534157193
35036.6848995512,50547.2515537717
35045.1402173389,50559.4499988132
35053.5957478699,50571.6487507784
35062.051491099,50583.847809602
35070.507446981,50596.0471752189
35078.9636154705,50608.2468475637
35087.4199965226,50620.4468265713
35095.8765900918,50632.6471121766
35104.3333961332,50644.8477043142
35112.7904146016,50657.0486029193
35121.2476454519,50669.2498079266
35129.7050886389,50681.4513192711
35138.1627441176,50693.6531368878
35146.6206118429,50705.8552607116
35155.0786917698,50718.0576906776
35163.5369838533,50730.2604267209
35171.9954880484,50742.4634687764
35180.4542043101,50754.6668167794
35188.9131325933,50766.8704706649
35197.3722728533,50779.0744303682
35205.831625045,50791.2786958243
35214.2911891236,50803.4832669685
35222.7509650442,50815.6881437362
35231.2109527618,50827.8933260624
35239.6711522317,50840.0988138825
35248.131563409,50852.3046071319
35256.592186249,50864.5107057459
35265.0530207067,50876.7171096599
35273.5140667375,50888.9238188093
35281.9753242966,50901.1308331294
35290.4367933392,50913.3381525559
35298.8984738207,50925.5457770241
35307.3603656964,50937.7537064696
35315.8224689215,50949.961940828
35324.2847834514,50962.1704800347
35332.7473092414,50974.3793240254
35341.2100462471,50986.5884727358
35349.6729944236,50998.7979261014
35358.1361537265,51011.007684058
35366.5995241113,51023.2177465412
35375.0631055332,51035.4281134869
35383.5268979479,51047.6387848307
35391.9909013108,51059.8497605084
35400.4551155775,51072.0610404559
35408.9195407033,51084.272624609
35417.384176644,51096.4845129035
35425.8490233551,51108.6967052754
35434.314080792,51120.9092016606
35442.7793489106,51133.122001995
35451.2448276663,51145.3351062147
35459.7105170149,51157.5485142555
35468.1764169119,51169.7622260536
35476.6425273131,51181.976241545
35485.1088481741,51194.1905606658
35493.5753794508,51206.4051833522
35502.0421210987,51218.6201095401
35510.5090730737,51230.8353391658
35518.9762353315,51243.0508721656
35527.4436078279,51255.2667084756
35535.9111905188,51267.482848032
35544.3789833599,51279.6992907711
35552.8469863071,51291.9160366293
35561.3151993163,51304.1330855429
35569.7836223433,51316.3504374482
35578.2522553442,51328.5680922815
35586.7210982746,51340.7860499794
35595.1901510907,51353.0043104782
35603.6594137484,51365.2228737144
35612.1288862036,51377.4417396244
35620.5985684123,51389.6609081449
35629.0684603306,51401.8803792123
35637.5385619145,51414.1001527632
35646.00887312,51426.3202287342
35654.4793939032,51438.5406070619
35662.9501242202,51450.7612876829
35671.4210640271,51462.982270534
35679.89221328,51475.2035555518
35688.3635719351,51487.4251426731
35696.8351399485,51499.6470318346
35705.3069172764,51511.869222973
35713.778903875,51524.0917160253
35722.2510997005,51536.3145109281
35730.7235047091,51548.5376076185
35739.1961188571,51560.7610060332
35747.6689421008,51572.9847061092
35756.1419743964,51585.2087077834
35764.6152157003,51597.4330109927
35773.0886659688,51609.6576156743
35781.5623251582,51621.882521765
35790.0361932248,51634.1077292019
35798.5102701252,51646.3332379222
35806.9845558156,51658.5590478628
35815.4590502525,51670.7851589609
35823.9337533923,51683.0115711537
35832.4086651914,51695.2382843783
35840.8837856064,51707.465298572
35849.3591145937,51719.6926136719
35857.8346521099,51731.9202296153
35866.3103981114,51744.1481463395
35874.7863525548,51756.3763637818
35883.2625153966,51768.6048818795
35891.7388865935,51780.83370057
35900.2154661021,51793.0628197907
35908.6922538789,51805.2922394789
35917.1692498805,51817.5219595722
35925.6464540637,51829.7519800079
35934.1238663851,51841.9823007235
35942.6014868014,51854.2129216566
35951.0793152693,51866.4438427448
35959.5573517455,51878.6750639255
35968.0355961868,51890.9065851364
35976.5140485499,51903.138406315
35984.9927087916,51915.3705273991
35993.4715768687,51927.6029483263
36001.950652738,51939.8356690342
36010.4299363563,51952.0686894607
36018.9094276806,51964.3020095435
36027.3891266676,51976.5356292202
36035.8690332742,51988.7695484288
36044.3491474574,52001.003767107
36052.829469174,52013.2382851928
36061.3099983811,52025.4731026239
36069.7907350355,52037.7082193383
36078.2716790942,52049.9436352739
36086.7528305143,52062.1793503687
36095.2341892527,52074.4153645606
36103.7157552665,52086.6516777876
36112.1975285126,52098.8882899878
36120.6795089483,52111.1252010993
36129.1616965305,52123.36241106
36137.6440912164,52135.5999198082
36146.126692963,52147.8377272819
36154.6095017276,52160.0758334193
36163.0925174672,52172.3142381587
36171.575740139,52184.5529414381
36180.0591697003,52196.7919431959
36188.5428061082,52209.0312433702
36197.0266493199,52221.2708418995
36205.5106992927,52233.5107387219
36213.9949559839,52245.7509337759
36222.4794193507,52257.9914269998
36230.9640893504,52270.2322183319
36239.4489659404,52282.4733077108
36247.9340490779,52294.7146950748
36256.4193387203,52306.9563803624
36264.9048348249,52319.1983635121
36273.3905373493,52331.4406444624
36281.8764462506,52343.6832231518
36290.3625614865,52355.926099519
36298.8488830142,52368.1692735025
36307.3354107913,52380.4127450409
36315.8221447753,52392.6565140728
36324.3090849235,52404.900580537
36332.7962311936,52417.1449443721
36341.283583543,52429.3896055169
36349.7711419293,52441.6345639101
36358.25890631,52453.8798194904
36366.7468766427,52466.1253721966
36375.2350528851,52478.3712219677
36383.7234349946,52490.6173687423
36392.212022929,52502.8638124594
36400.7008166459,52515.1105530579
36409.189816103,52527.3575904767
36417.6790212579,52539.6049246547
36426.1684320683,52551.852555531
36434.6580484919,52564.1004830444
36443.1478704865,52576.3487071341
36451.6378980099,52588.597227739
36460.1281310197,52600.8460447983
36468.6185694738,52613.095158251
36477.10921333,52625.3445680363
36485.6000625461,52637.5942740932
36494.0911170799,52649.8442763611
36502.5823768893,52662.094574779
36511.0738419321,52674.3451692862
36519.5655121663,52686.5960598219
36528.0573875497,52698.8472463254
36536.5494680403,52711.0987287361
36545.041753596,52723.3505069931
36553.5342441748,52735.6025810359
36562.0269397346,52747.8549508038
36570.5198402335,52760.1076162363
36579.0129456294,52772.3605772727
36587.5062558803,52784.6138338524
36595.9997709444,52796.8673859151
36604.4934907796,52809.1212334001
36612.9874153441,52821.3753762469
36621.4815445959,52833.6298143952
36629.9758784932,52845.8845477844
36638.470416994,52858.1395763542
36646.9651600566,52870.3949000443
36655.4601076391,52882.6505187941
36663.9552596996,52894.9064325434
36672.4506161964,52907.162641232
36680.9461770877,52919.4191447994
36689.4419423317,52931.6759431855
36697.9379118867,52943.93303633
36706.4340857109,52956.1904241727
36714.9304637626,52968.4481066534
36723.4270460001,52980.7060837119
36731.9238323817,52992.9643552882
36740.4208228658,53005.2229213221
36748.9180174107,53017.4817817535
36757.4154159748,53029.7409365224
36765.9130185165,53042.0003855687
36774.4108249941,53054.2601288324
36782.9088353661,53066.5201662535
36791.4070495909,53078.780497772
36799.905467627,53091.0411233281
36808.4040894328,53103.3020428617
36816.9029149669,53115.5632563131
36825.4019441877,53127.8247636223
36833.9011770537,53140.0865647295
36842.4006135235,53152.3486595749
36850.9002535557,53164.6110480986
36859.4000971088,53176.873730241
36867.9001441414,53189.1367059422
36876.4003946121,53201.3999751426
36884.9008484795,53213.6635377824
36893.4015057022,53225.927393802
36901.902366239,53238.1915431417
36910.4034300485,53250.455985742
36918.9046970894,53262.7207215431
36927.4061673203,53274.9857504856
36935.9078407001,53287.2510725098
36944.4097171874,53299.5166875563
36952.911796741,53311.7825955655
36961.4140793197,53324.048796478
36969.9165648822,53336.3152902343
36978.4192533875,53348.582076775
36986.9221447942,53360.8491560407
36995.4252390612,53373.1165279719
37003.9285361474,53385.3841925095
37012.4320360117,53397.6521495939
37020.9357386129,53409.9203991659
37029.43964391,53422.1889411662
37037.9437518619,53434.4577755355
37046.4480624275,53446.7269022147
37054.9525755657,53458.9963211444
37063.4572912357,53471.2660322655
37071.9622093962,53483.5360355189
37080.4673300064,53495.8063308454
37088.9726530252,53508.0769181858
37097.4781784118,53520.3477974812
37105.9839061251,53532.6189686723
37114.4898361242,53544.8904317002
37122.9959683683,53557.1621865059
37131.5023028164,53569.4342330302
37140.0088394276,53581.7065712144
37148.5155781611,53593.9792009994
37157.0225189761,53606.2521223262
37165.5296618316,53618.5253351361
37174.037006687,53630.7988393701
37182.5445535013,53643.0726349693
37191.0523022339,53655.3467218749
37199.560252844,53667.6211000282
37208.0684052907,53679.8957693702
37216.5767595335,53692.1707298424
37225.0853155315,53704.4459813858
37233.5940732441,53716.7215239419
37242.1030326306,53728.9973574519
37250.6121936503,53741.2734818572
37259.1215562626,53753.5498970991
37267.6311204269,53765.826603119
37276.1408861025,53778.1035998583
37284.6508532488,53790.3808872584
37293.1610218253,53802.6584652608
37301.6713917913,53814.936333807
37310.1819631064,53827.2144928385
37318.6927357301,53839.4929422967
37327.2037096217,53851.7716821232
37335.7148847407,53864.0507122597
37344.2262610468,53876.3300326476
37352.7378384995,53888.6096432287
37361.2496170582,53900.8895439445
37369.7615966825,53913.1697347367
37378.2737773321,53925.450215547
37386.7861589666,53937.7309863171
37395.2987415454,53950.0120469888
37403.8115250283,53962.2933975038
37412.324509375,53974.5750378039
37420.837694545,53986.8569678308
37429.3510804981,53999.1391875265
37437.8646671939,54011.4216968327
37446.3784545922,54023.7044956914
37454.8924426527,54035.9875840445
37463.406631335,54048.2709618337
37471.9210205991,54060.5546290012
37480.4356104047,54072.8385854889
37488.9504007115,54085.1228312387
37497.4653914793,54097.4073661927
37505.9805826681,54109.6921902929
37514.4959742376,54121.9773034814
37523.0115661476,54134.2627057003
37531.5273583581,54146.5483968916
37540.0433508289,54158.8343769976
37548.55954352,54171.1206459603
37557.0759363913,54183.4072037219
37565.5925294026,54195.6940502246
37574.109322514,54207.9811854107
37582.6263156854,54220.2686092224
37591.1435088768,54232.5563216019
37599.6609020483,54244.8443224916
37608.1784951597,54257.1326118338
37616.6962881712,54269.4211895708
37625.2142810428,54281.710055645
37633.7324737345,54293.9992099987
37642.2508662065,54306.2886525744
37650.7694584188,54318.5783833145
37659.2882503316,54330.8684021614
37667.807241905,54343.1587090577
37676.326433099,54355.4493039457
37684.845823874,54367.7401867682
37693.36541419,54380.0313574675
37701.8852040073,54392.3228159863
37710.405193286,54404.6145622671
37718.9253819864,54416.9065962526
37727.4457700687,54429.1989178854
37735.9663574932,54441.4915271082
37744.4871442201,54453.7844238636
37753.0081302098,54466.0776080943
37761.5293154225,54478.3710797432
37770.0506998185,54490.6648387529
37778.5722833582,54502.9588850661
37787.094066002,54515.2532186258
37795.6160477101,54527.5478393747
37804.138228443,54539.8427472556
37812.6606081611,54552.1379422115
37821.1831868248,54564.4334241852
37829.7059643946,54576.7291931196
37838.2289408307,54589.0252489577
37846.7521160938,54601.3215916424
37855.2754901443,54613.6182211167
37863.7990629427,54625.9151373236
37872.3228344495,54638.2123402061
37880.8468046252,54650.5098297072
37889.3709734303,54662.8076057701
37897.8953408255,54675.1056683378
37906.4199067712,54687.4040173535
37914.9446712281,54699.7026527602
37923.4696341568,54712.0015745012
37931.9947955179,54724.3007825196
37940.520155272,54736.6002767586
37949.0457133797,54748.9000571614
37957.5714698018,54761.2001236714
37966.0974244989,54773.5004762317
37974.6235774317,54785.8011147857
37983.1499285609,54798.1020392767
37991.6764778472,54810.403249648
38000.2032252514,54822.704745843
38008.7301707343,54835.006527805
38017.2573142565,54847.3085954776
38025.784655779,54859.610948804
38034.3121952625,54871.9135877278
38042.8399326678,54884.2165121924
38051.3678679557,54896.5197221413
38059.8960010872,54908.8232175181
38068.424332023,54921.1269982663
38076.9528607241,54933.4310643294
38085.4815871513,54945.7354156511
38094.0105112656,54958.0400521749
38102.5396330279,54970.3449738445
38111.0689523991,54982.6501806035
38119.5984693402,54994.9556723956
38128.1281838122,55007.2614491645
38136.658095776,55019.5675108539
38145.1882051927,55031.8738574076
38153.7185120232,55044.1804887693
38162.2490162287,55056.4874048829
38170.7797177702,55068.794605692
38179.3106166086,55081.1020911406
38187.8417127052,55093.4098611725
38196.373006021,55105.7179157315
38204.9044965171,55118.0262547617
38213.4361841547,55130.3348782068
38221.9680688949,55142.6437860109
38230.5001506988,55154.9529781178
38239.0324295276,55167.2624544717
38247.5649053425,55179.5722150164
38256.0975781048,55191.8822596961
38264.6304477756,55204.1925884547
38273.1635143162,55216.5032012363
38281.6967776878,55228.8140979851
38290.2302378517,55241.1252786452
38298.7638947691,55253.4367431606
38307.2977484014,55265.7484914756
38315.8317987099,55278.0605235344
38324.3660456559,55290.3728392811
38332.9004892007,55302.6854386599
38341.4351293057,55314.9983216152
38349.9699659323,55327.3114880912
38358.5049990419,55339.6249380322
38367.0402285958,55351.9386713824
38375.5756545554,55364.2526880863
38384.1112768823,55376.5669880882
38392.6470955379,55388.8815713325
38401.1831104835,55401.1964377636
38409.7193216808,55413.5115873258
38418.2557290911,55425.8270199637
38426.792332676,55438.1427356217
38435.3291323971,55450.4587342444
38443.8661282158,55462.7750157761
38452.4033200937,55475.0915801615
38460.9407079924,55487.4084273451
38469.4782918735,55499.7255572715
38478.0160716985,55512.0429698853
38486.5540474291,55524.360665131
38495.0922190269,55536.6786429534
38503.6305864536,55548.9969032972
38512.1691496707,55561.3154461069
38520.7079086401,55573.6342713273
38529.2468633233,55585.9533789031
38537.786013682,55598.2727687791
38546.3253596781,55610.5924409
38554.8649012732,55622.9123952107
38563.404638429,55635.232631656
38571.9445711074,55647.5531501806
38580.4846992701,55659.8739507295
38589.0250228789,55672.1950332475
38597.5655418956,55684.5163976795
38606.1062562821,55696.8380439705
38614.6471660001,55709.1599720654
38623.1882710116,55721.4821819092
38631.7295712783,55733.8046734468
38640.2710667623,55746.1274466232
38648.8127574253,55758.4505013836
38657.3546432293,55770.7738376728
38665.8967241362,55783.0974554361
38674.439000108,55795.4213546185
38682.9814711066,55807.7455351651
38691.524137094,55820.0699970211
38700.0669980322,55832.3947401316
38708.6100538831,55844.7197644418
38717.1533046088,55857.0450698969
38725.6967501714,55869.3706564421
38734.2403905328,55881.6965240227
38742.7842256552,55894.0226725839
38751.3282555006,55906.349102071
38759.872480031,55918.6758124294
38768.4168992087,55931.0028036043
38776.9615129957,55943.3300755411
38785.5063213541,55955.6576281851
38794.0513242462,55967.9854614819
38802.596521634,55980.3135753767
38811.1419134798,55992.6419698151
38819.6874997457,56004.9706447424
38828.233280394,56017.2996001042
38836.7792553868,56029.6288358459
38845.3254246865,56041.9583519131
38853.8717882552,56054.2881482513
38862.4183460552,56066.6182248061
38870.9650980489,56078.9485815231
38879.5120441984,56091.2792183478
38888.0591844662,56103.6101352259
38896.6065188146,56115.9413321031
38905.1540472058,56128.272808925
38913.7017696022,56140.6045656372
38922.2496859663,56152.9366021856
38930.7977962603,56165.2689185158
38939.3461004468,56177.6015145736
38947.894598488,56189.9343903047
38956.4432903465,56202.267545655
38964.9921759846,56214.6009805703
38973.5412553649,56226.9346949964
38982.0905284498,56239.2686888792
38990.6399952018,56251.6029621645
38999.1896555833,56263.9375147982
39007.739509557,56276.2723467263
39016.2895570853,56288.6074578948
39024.8397981307,56300.9428482495
39033.3902326559,56313.2785177364
39041.9408606234,56325.6144663016
39050.4916819958,56337.9506938911
39059.0426967357,56350.2872004509
39067.5939048057,56362.6239859271
39076.1453061685,56374.9610502658
39084.6969007866,56387.2983934131
39093.2486886228,56399.6360153151
39101.8006696397,56411.9739159179
39110.3528438,56424.3120951678
39118.9052110664,56436.6505530109
39127.4577714017,56448.9892893935
39136.0105247685,56461.3283042618
39144.5634711296,56473.667597562
39153.1166104478,56486.0071692403
39161.6699426858,56498.3470192432
39170.2234678065,56510.6871475169
39178.7771857726,56523.0275540078
39187.3310965469,56535.3682386621
39195.8852000924,56547.7092014264
39204.4394963717,56560.0504422469
39212.9939853479,56572.3919610702
39221.5486669837,56584.7337578426
39230.1035412421,56597.0758325106
39238.6586080859,56609.4181850207
39247.2138674782,56621.7608153193
39255.7693193817,56634.1037233531
39264.3249637595,56646.4469090686
39272.8808005745,56658.7903724123
39281.4368297897,56671.1341133307
39289.9930513681,56683.4781317706
39298.5494652727,56695.8224276785
39307.1060714664,56708.1670010011
39315.6628699124,56720.5118516851
39324.2198605737,56732.856979677
39332.7770434134,56745.2023849238
39341.3344183944,56757.5480673719
39349.89198548,56769.8940269683
39358.4497446331,56782.2402636597
39367.007695817,56794.5867773929
39375.5658389948,56806.9335681146
39384.1241741295,56819.2806357718
39392.6827011844,56831.6279803112
39401.2414201227,56843.9756016798
39409.8003309074,56856.3234998244
39418.3594335019,56868.6716746919
39426.9187278694,56881.0201262293
39435.478213973,56893.3688543836
39444.037891776,56905.7178591016
39452.5977612417,56918.0671403304
39461.1578223333,56930.416698017
39469.7180750142,56942.7665321085
39478.2785192476,56955.1166425519
39486.8391549969,56967.4670292942
39495.3999822253,56979.8176922825
39503.9610008963,56992.1686314641
39512.5222109731,57004.5198467859
39521.0836124192,57016.8713381953
39529.6452051979,57029.2231056392
39538.2069892726,57041.575149065
39546.7689646068,57053.9274684199
39555.3311311639,57066.280063651
39563.8934889073,57078.6329347057
39572.4560378004,57090.9860815312
39581.0187778068,57103.3395040748
39589.5817088899,57115.6932022838
39598.1448310132,57128.0471761056
39606.7081441402,57140.4014254876
39615.2716482345,57152.755950377
39623.8353432596,57165.1107507214
39632.399229179,57177.4658264681
39640.9633059563,57189.8211775645
39649.5275735551,57202.1768039581
39658.092031939,57214.5327055965
39666.6566810715,57226.888882427
39675.2215209164,57239.2453343972
39683.7865514373,57251.6020614547
39692.3517725977,57263.9590635469
39700.9171843614,57276.3163406216
39709.482786692,57288.6738926262
39718.0485795532,57301.0317195084
39726.6145629088,57313.3898212158
39735.1807367225,57325.7481976961
39743.7471009579,57338.106848897
39752.3136555788,57350.4657747662
39760.8804005491,57362.8249752513
39769.4473358324,57375.1844503002
39778.0144613926,57387.5441998605
39786.5817771934,57399.9042238801
39795.1492831987,57412.2645223067
39803.7169793723,57424.6250950882
39812.284865678,57436.9859421724
39820.8529420797,57449.3470635071
39829.4212085413,57461.7084590403
39837.9896650267,57474.0701287197
39846.5583114997,57486.4320724935
39855.1271479242,57498.7942903094
39863.6961742643,57511.1567821154
39872.2653904838,57523.5195478596
39880.8347965466,57535.8825874898
39889.4043924169,57548.2459009542
39897.9741780584,57560.6094882007
39906.5441534353,57572.9733491775
39915.1143185114,57585.3374838325
39923.684673251,57597.7018921139
39932.2552176179,57610.0665739697
39940.8259515762,57622.4315293482
39949.3968750901,57634.7967581975
39957.9679881235,57647.1622604657
39966.5392906405,57659.528036101
39975.1107826053,57671.8940850517
39983.682463982,57684.2604072659
39992.2543347348,57696.627002692
40000.8263948276,57708.9938712781
40009.3986442248,57721.3610129727
40017.9710828904,57733.7284277239
40026.5437107887,57746.0961154802
40035.1165278839,57758.4640761898
40043.6895341401,57770.8323098012
40052.2627295217,57783.2008162627
40060.8361139927,57795.5695955228
40069.4096875176,57807.9386475298
40077.9834500605,57820.3079722322
40086.5574015857,57832.6775695785
40095.1315420576,57845.0474395171
40103.7058714403,57857.4175819966
40112.2803896984,57869.7879969655
40120.855096796,57882.1586843723
40129.4299926975,57894.5296441656
40138.0050773674,57906.9008762939
40146.5803507699,57919.272380706
40155.1558128694,57931.6441573503
40163.7314636304,57944.0162061756
40172.3073030173,57956.3885271305
40180.8833309944,57968.7611201636
40189.4595475263,57981.1339852237
40198.0359525773,57993.5071222595
40206.612546112,58005.8805312197
